A	B	jindex
SM-3MG3Y	SM-3MG54	0.542317980957
SM-3MG3Y	SM-3MG55	0.54000676864
SM-3MG3Y	SM-3MG56	0.538306606302
SM-3MG3Y	SM-3MG57	0.545378265332
SM-3MG3Y	SM-3MG58	0.544988455127
SM-3MG3Y	SM-3MG59	0.541744549335
SM-3MG3Y	SM-3MG5A	0.542325295645
SM-3MG3Y	SM-3MG5B	0.544762292613
SM-3MG3Y	SM-3MG5C	0.543011257528
SM-3MG3Y	SM-3MG5D	0.546419935376
SM-3MG3Y	SM-3MG5E	0.529184490757
SM-3MG3Y	SM-3MG5F	0.540049245907
SM-3MG3Y	SM-3MG5G	0.544509874612
SM-3MG3Y	SM-3MG5H	0.544597111938
SM-3MG3Y	SM-3MG5J	0.540903640214
SM-3MG3Y	SM-3MG5L	0.546661854697
SM-3MG3Y	SM-3MG5M	0.536609159007
SM-3MG3Y	SM-3MG5N	0.541001977139
SM-3MG3Y	SM-3MG5O	0.543513003051
SM-3MG3Y	SM-3MG5P	0.544246878477
SM-3MG3Y	SM-3MG5Q	0.543976723063
SM-3MG3Y	SM-3MG5R	0.545582896329
SM-3MG3Y	SM-3MG5S	0.538088745847
SM-3MG3Y	SM-3MG5T	0.546363407508
SM-3MG3Y	SM-3MG5U	0.535442973141
SM-3MG3Y	SM-3MG5V	0.540306580939
SM-3MG3Y	SM-3MG5W	0.53146074301
SM-3MG3Y	SM-3MG5Y	0.536154559715
SM-3MG3Y	SM-3MG5Z	0.529711199604
SM-3MG3Z	SM-3MG3L	0.552747137304
SM-3MG3Z	SM-3MG3M	0.550157768695
SM-3MG3Z	SM-3MG3N	0.554356128631
SM-3MG3Z	SM-3MG3O	0.555994758621
SM-3MG3Z	SM-3MG45	0.565475867358
SM-3MG3Z	SM-3MG46	0.55691325249
SM-3MG3Z	SM-3MG47	0.553976167886
SM-3MG3Z	SM-3MG48	0.559665590619
SM-3MG3Z	SM-3MG49	0.531268270388
SM-3MG3Z	SM-3MG4A	0.54362657883
SM-3MG3Z	SM-3MG4B	0.543784085984
SM-3MG3Z	SM-3MG4C	0.481563322881
SM-3MG3Z	SM-3MG4D	0.545394788429
SM-3MG3Z	SM-3MG4E	0.544527837715
SM-3MG3Z	SM-3MG4F	0.54421827644
SM-3MG3Z	SM-3MG4G	0.543054410727
SM-3MG3Z	SM-3MG4H	0.53124533615
SM-3MG3Z	SM-3MG4J	0.543802692505
SM-3MG3Z	SM-3MG4K	0.546645572603
SM-3MG3Z	SM-3MG4L	0.554135767823
SM-3MG3Z	SM-3MG4M	0.550989284795
SM-3MG3Z	SM-3MG4N	0.546707943216
SM-3MG3Z	SM-3MG4O	0.547058215657
SM-3MG3Z	SM-3MG4P	0.549376130665
SM-3MG3Z	SM-3MG4Q	0.54746651912
SM-3MG3Z	SM-3MG4R	0.555320525304
SM-3MG3Z	SM-3MG4S	0.549724291115
SM-3MG3Z	SM-3MG4T	0.55018256254
SM-3MG3Z	SM-3MG4U	0.552242575438
SM-3MG3Z	SM-3MG4V	0.549371376576
SM-3MG3Z	SM-3MG4W	0.548436532971
SM-3MG3Z	SM-3MG4X	0.552501702214
SM-3MG3Z	SM-3MG4Y	0.551163918526
SM-3MG3Z	SM-3MG51	0.548969207066
SM-3MG3Z	SM-3MG52	0.547572593185
SM-3MG3Z	SM-3MG53	0.557017583073
SM-3MG3Z	SM-3MG54	0.553320499887
SM-3MG3Z	SM-3MG55	0.549882303806
SM-3MG3Z	SM-3MG56	0.55410861432
SM-3MG3Z	SM-3MG57	0.558692776748
SM-3MG3Z	SM-3MG58	0.558856234245
SM-3MG3Z	SM-3MG59	0.554197846881
SM-3MG3Z	SM-3MG5A	0.558192435888
SM-3MG3Z	SM-3MG5B	0.555744137546
SM-3MG3Z	SM-3MG5C	0.552263320396
SM-3MG3Z	SM-3MG5D	0.557433644434
SM-3MG3Z	SM-3MG5E	0.540326247763
SM-3MG3Z	SM-3MG5F	0.555151567851
SM-3MG3Z	SM-3MG5G	0.559617376379
SM-3MG3Z	SM-3MG5H	0.560058523509
SM-3MG3Z	SM-3MG5J	0.54995009039
SM-3MG3Z	SM-3MG5L	0.558101336178
SM-3MG3Z	SM-3MG5M	0.550836418271
SM-3MG3Z	SM-3MG5N	0.553148989649
SM-3MG3Z	SM-3MG5O	0.552826363586
SM-3MG3Z	SM-3MG5P	0.551063026336
SM-3MG3Z	SM-3MG5Q	0.557392652057
SM-3MG3Z	SM-3MG5R	0.559636400317
SM-3MG3Z	SM-3MG5S	0.548134675138
SM-3MG3Z	SM-3MG5T	0.557634411688
SM-3MG3Z	SM-3MG5U	0.549640914227
SM-3MG3Z	SM-3MG5V	0.559422451505
SM-3MG3Z	SM-3MG5W	0.543335302684
SM-3MG3Z	SM-3MG5Y	0.552228376949
SM-3MG3Z	SM-3MG5Z	0.545101801815
SM-3MG45	SM-3MG46	0.562317693901
SM-3MG45	SM-3MG47	0.55920646917
SM-3MG45	SM-3MG48	0.561075697182
SM-3MG45	SM-3MG49	0.533937136735
SM-3MG45	SM-3MG4A	0.546891147448
SM-3MG45	SM-3MG4B	0.548755981108
SM-3MG45	SM-3MG4C	0.482914968874
SM-3MG45	SM-3MG4D	0.552000405621
SM-3MG45	SM-3MG4E	0.550152382159
SM-3MG45	SM-3MG4F	0.552568895861
SM-3MG45	SM-3MG4G	0.550502686295
SM-3MG45	SM-3MG4H	0.533787535047
SM-3MG45	SM-3MG4J	0.542384733753
SM-3MG45	SM-3MG4K	0.547476564502
SM-3MG45	SM-3MG4L	0.559527428359
SM-3MG45	SM-3MG4M	0.548095036
SM-3MG45	SM-3MG4N	0.549611741782
SM-3MG45	SM-3MG4O	0.55539315314
SM-3MG45	SM-3MG4P	0.551715774313
SM-3MG45	SM-3MG4Q	0.546909926632
SM-3MG45	SM-3MG4R	0.558095348853
SM-3MG45	SM-3MG4S	0.553853334123
SM-3MG45	SM-3MG4T	0.548925220009
SM-3MG45	SM-3MG4U	0.551064964613
SM-3MG45	SM-3MG4V	0.550050665521
SM-3MG45	SM-3MG4W	0.548640562283
SM-3MG45	SM-3MG4X	0.552547317054
SM-3MG45	SM-3MG4Y	0.553768151949
SM-3MG45	SM-3MG51	0.556958801856
SM-3MG45	SM-3MG52	0.547047749435
SM-3MG45	SM-3MG53	0.560979534509
SM-3MG45	SM-3MG54	0.558595676953
SM-3MG45	SM-3MG55	0.555746146593
SM-3MG45	SM-3MG56	0.556869745296
SM-3MG45	SM-3MG57	0.559709027218
SM-3MG45	SM-3MG58	0.563874889416
SM-3MG45	SM-3MG59	0.557735390733
SM-3MG46	SM-3MG47	0.565257262032
SM-3MG46	SM-3MG48	0.566112073379
SM-3MG46	SM-3MG49	0.535912728731
SM-3MG46	SM-3MG4A	0.550196789989
SM-3MG46	SM-3MG4B	0.549417414497
SM-3MG46	SM-3MG4C	0.482868331391
SM-3MG46	SM-3MG4D	0.558036772344
SM-3MG46	SM-3MG4E	0.55021455937
SM-3MG46	SM-3MG4F	0.554256362003
SM-3MG46	SM-3MG4G	0.554910505177
SM-3MG46	SM-3MG4H	0.53439360614
SM-3MG46	SM-3MG4J	0.546241450469
SM-3MG46	SM-3MG4K	0.548114824957
SM-3MG46	SM-3MG4L	0.557433313425
SM-3MG46	SM-3MG4M	0.550502482807
SM-3MG46	SM-3MG4N	0.549377165957
SM-3MG46	SM-3MG4O	0.55208543414
SM-3MG46	SM-3MG4P	0.552128784734
SM-3MG46	SM-3MG4Q	0.547828128704
SM-3MG46	SM-3MG4R	0.563116383306
SM-3MG46	SM-3MG4S	0.554609282347
SM-3MG46	SM-3MG4T	0.554067980379
SM-3MG46	SM-3MG4U	0.554876823196
SM-3MG46	SM-3MG4V	0.559870375371
SM-3MG46	SM-3MG4W	0.5507145759
SM-3MG46	SM-3MG4X	0.555299043335
SM-3MG46	SM-3MG4Y	0.556746572281
SM-3MG46	SM-3MG51	0.554128662367
SM-3MG46	SM-3MG52	0.553292885782
SM-3MG46	SM-3MG53	0.565192086997
SM-3MG46	SM-3MG54	0.565047140198
SM-3MG46	SM-3MG55	0.557218352666
SM-3MG46	SM-3MG56	0.559918915336
SM-3MG46	SM-3MG57	0.568466212201
SM-3MG46	SM-3MG58	0.56631000326
SM-3MG46	SM-3MG59	0.56468848652
SM-3MG47	SM-3MG48	0.573078998862
SM-3MG47	SM-3MG49	0.529215878716
SM-3MG47	SM-3MG4A	0.547735398205
SM-3MG47	SM-3MG4B	0.546700207235
SM-3MG47	SM-3MG4C	0.482609032636
SM-3MG47	SM-3MG4D	0.546516224483
SM-3MG47	SM-3MG4E	0.545588651558
SM-3MG47	SM-3MG4F	0.550044381511
SM-3MG47	SM-3MG4G	0.547919206631
SM-3MG47	SM-3MG4H	0.531915056544
SM-3MG47	SM-3MG4J	0.543150691502
SM-3MG47	SM-3MG4K	0.547277749427
SM-3MG47	SM-3MG4L	0.555273568968
SM-3MG47	SM-3MG4M	0.547455913737
SM-3MG47	SM-3MG4N	0.547495234415
SM-3MG47	SM-3MG4O	0.549160196316
SM-3MG47	SM-3MG4P	0.549298695601
SM-3MG47	SM-3MG4Q	0.547712646742
SM-3MG47	SM-3MG4R	0.558674069607
SM-3MG47	SM-3MG4S	0.547219850404
SM-3MG47	SM-3MG4T	0.552674312481
SM-3MG47	SM-3MG4U	0.551927922554
SM-3MG47	SM-3MG4V	0.555896685569
SM-3MG47	SM-3MG4W	0.547231734421
SM-3MG47	SM-3MG4X	0.552740494144
SM-3MG47	SM-3MG4Y	0.553986122209
SM-3MG47	SM-3MG51	0.554285684511
SM-3MG47	SM-3MG52	0.5495450066
SM-3MG47	SM-3MG53	0.558438292147
SM-3MG47	SM-3MG54	0.560403482059
SM-3MG47	SM-3MG55	0.557897405954
SM-3MG47	SM-3MG56	0.557701244752
SM-3MG47	SM-3MG57	0.560673493081
SM-3MG47	SM-3MG58	0.560941879442
SM-3MG47	SM-3MG59	0.55898933029
SM-3MG48	SM-3MG49	0.538070969779
SM-3MG48	SM-3MG4A	0.551735471564
SM-3MG48	SM-3MG4B	0.548078265329
SM-3MG48	SM-3MG4C	0.484904412005
SM-3MG48	SM-3MG4D	0.553394454805
SM-3MG48	SM-3MG4E	0.547508855662
SM-3MG48	SM-3MG4F	0.549962829562
SM-3MG48	SM-3MG4G	0.554900205982
SM-3MG48	SM-3MG4H	0.533769817196
SM-3MG48	SM-3MG4J	0.545332711549
SM-3MG48	SM-3MG4K	0.549600647036
SM-3MG48	SM-3MG4L	0.557636518677
SM-3MG48	SM-3MG4M	0.549170318613
SM-3MG48	SM-3MG4N	0.549824899754
SM-3MG48	SM-3MG4O	0.552427881532
SM-3MG48	SM-3MG4P	0.552502395318
SM-3MG48	SM-3MG4Q	0.546261264941
SM-3MG48	SM-3MG4R	0.561139654045
SM-3MG48	SM-3MG4S	0.553548630731
SM-3MG48	SM-3MG4T	0.552674586596
SM-3MG48	SM-3MG4U	0.55767711601
SM-3MG48	SM-3MG4V	0.556208948658
SM-3MG48	SM-3MG4W	0.550293435908
SM-3MG48	SM-3MG4X	0.55470093059
SM-3MG48	SM-3MG4Y	0.557284817698
SM-3MG48	SM-3MG51	0.555470828165
SM-3MG48	SM-3MG52	0.551526103821
SM-3MG48	SM-3MG53	0.561728894955
SM-3MG48	SM-3MG54	0.561786576142
SM-3MG48	SM-3MG55	0.560124835886
SM-3MG48	SM-3MG56	0.56097959319
SM-3MG48	SM-3MG57	0.564971311356
SM-3MG48	SM-3MG58	0.564417634465
SM-3MG48	SM-3MG59	0.562378625892
SM-3MG49	SM-3MG4A	0.553584768014
SM-3MG49	SM-3MG4B	0.552608333845
SM-3MG49	SM-3MG4C	0.483746676703
SM-3MG49	SM-3MG4D	0.541138746018
SM-3MG49	SM-3MG4E	0.536219850618
SM-3MG49	SM-3MG4F	0.537524629743
SM-3MG49	SM-3MG4G	0.537524739447
SM-3MG49	SM-3MG4H	0.530751822578
SM-3MG49	SM-3MG4J	0.537236439593
SM-3MG49	SM-3MG4K	0.523737200294
SM-3MG49	SM-3MG4L	0.532931695312
SM-3MG49	SM-3MG4M	0.52564026373
SM-3MG49	SM-3MG4N	0.524921040102
SM-3MG49	SM-3MG4O	0.530934290663
SM-3MG49	SM-3MG4P	0.527244648949
SM-3MG49	SM-3MG4Q	0.523705050965
SM-3MG49	SM-3MG4R	0.534908109447
SM-3MG49	SM-3MG4S	0.530168205149
SM-3MG49	SM-3MG4T	0.530428003408
SM-3MG49	SM-3MG4U	0.528470744604
SM-3MG49	SM-3MG4V	0.526170726104
SM-3MG49	SM-3MG4W	0.526010923237
SM-3MG49	SM-3MG4X	0.534901896931
SM-3MG49	SM-3MG4Y	0.531414646393
SM-3MG49	SM-3MG51	0.532619750105
SM-3MG49	SM-3MG52	0.533481706423
SM-3MG49	SM-3MG53	0.539203777502
SM-3MG49	SM-3MG54	0.537004289574
SM-3MG49	SM-3MG55	0.53274562833
SM-3MG49	SM-3MG56	0.535713243884
SM-3MG49	SM-3MG57	0.540086570915
SM-3MG49	SM-3MG58	0.538719900173
SM-3MG49	SM-3MG59	0.538685370552
SM-3MG4A	SM-3MG4B	0.573344515463
SM-3MG4A	SM-3MG4C	0.486254121564
SM-3MG4A	SM-3MG4H	0.5402921559
SM-3MG4A	SM-3MG4J	0.552010971639
SM-3MG4A	SM-3MG4K	0.54107677622
SM-3MG4A	SM-3MG4L	0.549714114476
SM-3MG4A	SM-3MG4M	0.540488088825
SM-3MG4A	SM-3MG4N	0.543912112647
SM-3MG4A	SM-3MG4O	0.543371163902
SM-3MG4A	SM-3MG51	0.541532886364
SM-3MG4A	SM-3MG52	0.548812736235
SM-3MG4A	SM-3MG53	0.55578507218
SM-3MG4A	SM-3MG54	0.553836530116
SM-3MG4A	SM-3MG55	0.551722558003
SM-3MG4A	SM-3MG56	0.552961144427
SM-3MG4A	SM-3MG57	0.553688899374
SM-3MG4A	SM-3MG58	0.557560596979
SM-3MG4A	SM-3MG59	0.553060987021
SM-3MG4B	SM-3MG4C	0.486350852215
SM-3MG4B	SM-3MG4H	0.541031510591
SM-3MG4B	SM-3MG4J	0.554365282782
SM-3MG4B	SM-3MG4K	0.540259056386
SM-3MG4B	SM-3MG4L	0.546392038721
SM-3MG4B	SM-3MG4M	0.541995415076
SM-3MG4B	SM-3MG4N	0.542781290326
SM-3MG4B	SM-3MG4O	0.542861031192
SM-3MG4B	SM-3MG51	0.540251635859
SM-3MG4B	SM-3MG52	0.544745242187
SM-3MG4B	SM-3MG53	0.552206622451
SM-3MG4B	SM-3MG54	0.547980536827
SM-3MG4B	SM-3MG55	0.548014183388
SM-3MG4B	SM-3MG56	0.550417319337
SM-3MG4B	SM-3MG57	0.55355658999
SM-3MG4B	SM-3MG58	0.553826407829
SM-3MG4B	SM-3MG59	0.5521352565
SM-3MG4C	SM-3MG4H	0.483064629597
SM-3MG4C	SM-3MG4J	0.482829810145
SM-3MG4C	SM-3MG4K	0.480503269892
SM-3MG4C	SM-3MG4L	0.485004510632
SM-3MG4C	SM-3MG4M	0.47694962248
SM-3MG4C	SM-3MG4N	0.475444027793
SM-3MG4C	SM-3MG4O	0.480653112785
SM-3MG4C	SM-3MG51	0.485618609157
SM-3MG4C	SM-3MG52	0.485014216926
SM-3MG4C	SM-3MG53	0.485053708543
SM-3MG4C	SM-3MG54	0.486011714261
SM-3MG4C	SM-3MG55	0.481604385694
SM-3MG4C	SM-3MG56	0.482322312253
SM-3MG4C	SM-3MG57	0.486108282985
SM-3MG4C	SM-3MG58	0.484918453245
SM-3MG4C	SM-3MG59	0.484879424238
SM-3MG4D	SM-3MG4A	0.559227408547
SM-3MG4D	SM-3MG4B	0.55629430224
SM-3MG4D	SM-3MG4C	0.479010376499
SM-3MG4D	SM-3MG4E	0.615333285777
SM-3MG4D	SM-3MG4F	0.6283812535
SM-3MG4D	SM-3MG4G	0.635180944527
SM-3MG4D	SM-3MG4H	0.544376763843
SM-3MG4D	SM-3MG4J	0.557951407786
SM-3MG4D	SM-3MG4K	0.546994709458
SM-3MG4D	SM-3MG4L	0.552450753221
SM-3MG4D	SM-3MG4M	0.544204543108
SM-3MG4D	SM-3MG4N	0.543221605202
SM-3MG4D	SM-3MG4O	0.546660674581
SM-3MG4D	SM-3MG51	0.547494940107
SM-3MG4D	SM-3MG52	0.548296645128
SM-3MG4D	SM-3MG53	0.559182302172
SM-3MG4D	SM-3MG54	0.553861389325
SM-3MG4D	SM-3MG55	0.555029224973
SM-3MG4D	SM-3MG56	0.55351981079
SM-3MG4D	SM-3MG57	0.558548681026
SM-3MG4D	SM-3MG58	0.560103331283
SM-3MG4D	SM-3MG59	0.556102602419
SM-3MG4E	SM-3MG4A	0.55271906495
SM-3MG4E	SM-3MG4B	0.549702495512
SM-3MG4E	SM-3MG4C	0.479568417874
SM-3MG4E	SM-3MG4F	0.611860699928
SM-3MG4E	SM-3MG4G	0.627589163397
SM-3MG4E	SM-3MG4H	0.539024986972
SM-3MG4E	SM-3MG4J	0.554627832989
SM-3MG4E	SM-3MG4K	0.542027362544
SM-3MG4E	SM-3MG4L	0.548770659068
SM-3MG4E	SM-3MG4M	0.540196261952
SM-3MG4E	SM-3MG4N	0.541643120408
SM-3MG4E	SM-3MG4O	0.541645907785
SM-3MG4E	SM-3MG51	0.543796421678
SM-3MG4E	SM-3MG52	0.541764248815
SM-3MG4E	SM-3MG53	0.555691081067
SM-3MG4E	SM-3MG54	0.551092561712
SM-3MG4E	SM-3MG55	0.547488920733
SM-3MG4E	SM-3MG56	0.548488949366
SM-3MG4E	SM-3MG57	0.551882669799
SM-3MG4E	SM-3MG58	0.555082577646
SM-3MG4E	SM-3MG59	0.550951674961
SM-3MG4F	SM-3MG4A	0.555343447119
SM-3MG4F	SM-3MG4B	0.550943183059
SM-3MG4F	SM-3MG4C	0.479527886789
SM-3MG4F	SM-3MG4G	0.617509005884
SM-3MG4F	SM-3MG4H	0.546126776445
SM-3MG4F	SM-3MG4J	0.557716729188
SM-3MG4F	SM-3MG4K	0.544524868915
SM-3MG4F	SM-3MG4L	0.549646126792
SM-3MG4F	SM-3MG4M	0.544614822497
SM-3MG4F	SM-3MG4N	0.541135771257
SM-3MG4F	SM-3MG4O	0.544645859819
SM-3MG4F	SM-3MG51	0.547374606441
SM-3MG4F	SM-3MG52	0.548458544363
SM-3MG4F	SM-3MG53	0.555913780005
SM-3MG4F	SM-3MG54	0.555790454359
SM-3MG4F	SM-3MG55	0.553508216694
SM-3MG4F	SM-3MG56	0.550258634024
SM-3MG4F	SM-3MG57	0.558007130137
SM-3MG4F	SM-3MG58	0.557784154712
SM-3MG4F	SM-3MG59	0.551280576458
SM-3MG4G	SM-3MG4A	0.558414230507
SM-3MG4G	SM-3MG4B	0.556762111752
SM-3MG4G	SM-3MG4C	0.478917012502
SM-3MG4G	SM-3MG4H	0.542609187037
SM-3MG4G	SM-3MG4J	0.557866925156
SM-3MG4G	SM-3MG4K	0.545042312949
SM-3MG4G	SM-3MG4L	0.552365500587
SM-3MG4G	SM-3MG4M	0.545501875442
SM-3MG4G	SM-3MG4N	0.548976940982
SM-3MG4G	SM-3MG4O	0.545946659691
SM-3MG4G	SM-3MG51	0.547909203455
SM-3MG4G	SM-3MG52	0.545025878105
SM-3MG4G	SM-3MG53	0.556949369011
SM-3MG4G	SM-3MG54	0.554738900557
SM-3MG4G	SM-3MG55	0.554938705343
SM-3MG4G	SM-3MG56	0.552618634691
SM-3MG4G	SM-3MG57	0.560593358822
SM-3MG4G	SM-3MG58	0.559301944637
SM-3MG4G	SM-3MG59	0.555445731832
SM-3MG4H	SM-3MG4J	0.542835455267
SM-3MG4H	SM-3MG4K	0.5247034708
SM-3MG4H	SM-3MG51	0.529296662603
SM-3MG4H	SM-3MG52	0.531630317049
SM-3MG4H	SM-3MG53	0.535784779537
SM-3MG4H	SM-3MG54	0.534717437135
SM-3MG4H	SM-3MG55	0.535630819578
SM-3MG4H	SM-3MG56	0.538044409932
SM-3MG4H	SM-3MG57	0.535859031132
SM-3MG4H	SM-3MG58	0.538849616755
SM-3MG4H	SM-3MG59	0.537805451774
SM-3MG4J	SM-3MG4K	0.541735199942
SM-3MG4J	SM-3MG51	0.543505423608
SM-3MG4J	SM-3MG52	0.540986648968
SM-3MG4J	SM-3MG53	0.5504143372
SM-3MG4J	SM-3MG54	0.548156241571
SM-3MG4J	SM-3MG55	0.54456374186
SM-3MG4J	SM-3MG56	0.544958404446
SM-3MG4J	SM-3MG57	0.551508963601
SM-3MG4J	SM-3MG58	0.55027956022
SM-3MG4J	SM-3MG59	0.546524082123
SM-3MG4K	SM-3MG51	0.549115586705
SM-3MG4K	SM-3MG52	0.541200106728
SM-3MG4K	SM-3MG53	0.552302430135
SM-3MG4K	SM-3MG54	0.556444598632
SM-3MG4K	SM-3MG55	0.553230914309
SM-3MG4K	SM-3MG56	0.551108004542
SM-3MG4K	SM-3MG57	0.553262626776
SM-3MG4K	SM-3MG58	0.556098335301
SM-3MG4K	SM-3MG59	0.552226396764
SM-3MG4L	SM-3MG4H	0.534660528163
SM-3MG4L	SM-3MG4J	0.550682173955
SM-3MG4L	SM-3MG4K	0.551250578183
SM-3MG4L	SM-3MG4M	0.552477564479
SM-3MG4L	SM-3MG4N	0.59102973357
SM-3MG4L	SM-3MG4O	0.707262647546
SM-3MG4L	SM-3MG51	0.555536147766
SM-3MG4L	SM-3MG52	0.551599265271
SM-3MG4L	SM-3MG53	0.562648055039
SM-3MG4L	SM-3MG54	0.563737596756
SM-3MG4L	SM-3MG55	0.555655452357
SM-3MG4L	SM-3MG56	0.557851929584
SM-3MG4L	SM-3MG57	0.560128604125
SM-3MG4L	SM-3MG58	0.559550404055
SM-3MG4L	SM-3MG59	0.558601195121
SM-3MG4M	SM-3MG4H	0.525093715747
SM-3MG4M	SM-3MG4J	0.540161327224
SM-3MG4M	SM-3MG4K	0.54393650767
SM-3MG4M	SM-3MG4N	0.550405408186
SM-3MG4M	SM-3MG4O	0.55166803029
SM-3MG4M	SM-3MG51	0.547123856683
SM-3MG4M	SM-3MG52	0.547342015398
SM-3MG4M	SM-3MG53	0.554779461251
SM-3MG4M	SM-3MG54	0.550790907501
SM-3MG4M	SM-3MG55	0.551483381177
SM-3MG4M	SM-3MG56	0.555233567256
SM-3MG4M	SM-3MG57	0.553025970165
SM-3MG4M	SM-3MG58	0.554834673379
SM-3MG4M	SM-3MG59	0.554925671465
SM-3MG4N	SM-3MG4H	0.527151879493
SM-3MG4N	SM-3MG4J	0.541486614652
SM-3MG4N	SM-3MG4K	0.543341456934
SM-3MG4N	SM-3MG4O	0.586643244986
SM-3MG4N	SM-3MG51	0.548499812246
SM-3MG4N	SM-3MG52	0.543328081803
SM-3MG4N	SM-3MG53	0.55305600557
SM-3MG4N	SM-3MG54	0.55490488774
SM-3MG4N	SM-3MG55	0.549315769655
SM-3MG4N	SM-3MG56	0.555510768652
SM-3MG4N	SM-3MG57	0.555710194451
SM-3MG4N	SM-3MG58	0.559362584065
SM-3MG4N	SM-3MG59	0.551756101596
SM-3MG4O	SM-3MG4H	0.529424520126
SM-3MG4O	SM-3MG4J	0.543366189479
SM-3MG4O	SM-3MG4K	0.545183565938
SM-3MG4O	SM-3MG51	0.552134636556
SM-3MG4O	SM-3MG52	0.545755033322
SM-3MG4O	SM-3MG53	0.558184261426
SM-3MG4O	SM-3MG54	0.554696481296
SM-3MG4O	SM-3MG55	0.551486399385
SM-3MG4O	SM-3MG56	0.552423990928
SM-3MG4O	SM-3MG57	0.555891542042
SM-3MG4O	SM-3MG58	0.556835593376
SM-3MG4O	SM-3MG59	0.556593018464
SM-3MG4P	SM-3MG4A	0.543387630666
SM-3MG4P	SM-3MG4B	0.545561118138
SM-3MG4P	SM-3MG4C	0.479409452927
SM-3MG4P	SM-3MG4D	0.545021473429
SM-3MG4P	SM-3MG4E	0.543332434957
SM-3MG4P	SM-3MG4F	0.54587406537
SM-3MG4P	SM-3MG4G	0.545420277511
SM-3MG4P	SM-3MG4H	0.526368967029
SM-3MG4P	SM-3MG4J	0.543190543092
SM-3MG4P	SM-3MG4K	0.546016702448
SM-3MG4P	SM-3MG4L	0.553045297892
SM-3MG4P	SM-3MG4M	0.547130457527
SM-3MG4P	SM-3MG4N	0.549854722623
SM-3MG4P	SM-3MG4O	0.548811086182
SM-3MG4P	SM-3MG4Q	0.556603901028
SM-3MG4P	SM-3MG4R	0.562656434353
SM-3MG4P	SM-3MG4S	0.707021323848
SM-3MG4P	SM-3MG4X	0.546173847084
SM-3MG4P	SM-3MG4Y	0.550388985893
SM-3MG4P	SM-3MG51	0.550913270401
SM-3MG4P	SM-3MG52	0.546576563406
SM-3MG4P	SM-3MG53	0.554805110708
SM-3MG4P	SM-3MG54	0.556923698374
SM-3MG4P	SM-3MG55	0.552175478348
SM-3MG4P	SM-3MG56	0.550625372686
SM-3MG4P	SM-3MG57	0.554942396382
SM-3MG4P	SM-3MG58	0.556657417219
SM-3MG4P	SM-3MG59	0.55436070865
SM-3MG4Q	SM-3MG4A	0.542718170887
SM-3MG4Q	SM-3MG4B	0.541016578387
SM-3MG4Q	SM-3MG4C	0.47872795879
SM-3MG4Q	SM-3MG4D	0.544776891158
SM-3MG4Q	SM-3MG4E	0.540637141664
SM-3MG4Q	SM-3MG4F	0.546089955629
SM-3MG4Q	SM-3MG4G	0.545204716574
SM-3MG4Q	SM-3MG4H	0.526197876892
SM-3MG4Q	SM-3MG4J	0.54375317516
SM-3MG4Q	SM-3MG4K	0.547018136477
SM-3MG4Q	SM-3MG4L	0.553097829685
SM-3MG4Q	SM-3MG4M	0.548754087464
SM-3MG4Q	SM-3MG4N	0.548611570436
SM-3MG4Q	SM-3MG4O	0.547819093031
SM-3MG4Q	SM-3MG4R	0.55975145411
SM-3MG4Q	SM-3MG4S	0.56116563706
SM-3MG4Q	SM-3MG4X	0.544134781635
SM-3MG4Q	SM-3MG4Y	0.549194696887
SM-3MG4Q	SM-3MG51	0.548940024911
SM-3MG4Q	SM-3MG52	0.545889117047
SM-3MG4Q	SM-3MG53	0.553964069375
SM-3MG4Q	SM-3MG54	0.549552590791
SM-3MG4Q	SM-3MG55	0.546248507641
SM-3MG4Q	SM-3MG56	0.550780112233
SM-3MG4Q	SM-3MG57	0.555812954389
SM-3MG4Q	SM-3MG58	0.552532998378
SM-3MG4Q	SM-3MG59	0.551711702774
SM-3MG4R	SM-3MG4A	0.555197546053
SM-3MG4R	SM-3MG4B	0.553627136658
SM-3MG4R	SM-3MG4C	0.485093509529
SM-3MG4R	SM-3MG4D	0.558246984254
SM-3MG4R	SM-3MG4E	0.553635025572
SM-3MG4R	SM-3MG4F	0.554700363111
SM-3MG4R	SM-3MG4G	0.558786061068
SM-3MG4R	SM-3MG4H	0.534638116113
SM-3MG4R	SM-3MG4J	0.548789937381
SM-3MG4R	SM-3MG4K	0.552197909474
SM-3MG4R	SM-3MG4L	0.563397121432
SM-3MG4R	SM-3MG4M	0.555899083109
SM-3MG4R	SM-3MG4N	0.556920588124
SM-3MG4R	SM-3MG4O	0.556802173526
SM-3MG4R	SM-3MG4S	0.562482259465
SM-3MG4R	SM-3MG4X	0.555769038342
SM-3MG4R	SM-3MG4Y	0.559474378243
SM-3MG4R	SM-3MG51	0.55558588987
SM-3MG4R	SM-3MG52	0.555644336187
SM-3MG4R	SM-3MG53	0.566228765256
SM-3MG4R	SM-3MG54	0.567122224176
SM-3MG4R	SM-3MG55	0.560263712404
SM-3MG4R	SM-3MG56	0.56388280291
SM-3MG4R	SM-3MG57	0.566250188431
SM-3MG4R	SM-3MG58	0.568470909716
SM-3MG4R	SM-3MG59	0.564206173919
SM-3MG4S	SM-3MG4A	0.546952036096
SM-3MG4S	SM-3MG4B	0.54636907529
SM-3MG4S	SM-3MG4C	0.480211253604
